step,mse_loss,epoch,loss,r2_score,val_mae,val_r2_score,val_mse_loss,test_mse_loss,test_mae,test_r2_score
8422,1491.6944580078125,271,3596.066650390625,0.8516965508460999,,,,,,
8423,2344.621826171875,271,5907.00634765625,0.6472659111022949,,,,,,
8424,1253.9940185546875,271,2769.926513671875,0.8953478932380676,,,,,,
8425,2171.792236328125,271,5812.9375,0.7629615664482117,,,,,,
8426,1220.7220458984375,271,2791.015869140625,0.9486261606216431,,,,,,
8427,1976.701171875,271,6216.82373046875,0.7388570308685303,,,,,,
8428,1705.050048828125,271,3934.18359375,0.9004682898521423,,,,,,
8429,2018.67578125,271,5045.4013671875,0.8456315994262695,,,,,,
8430,1916.653564453125,271,4873.08837890625,0.8245237469673157,,,,,,
8431,1906.7718505859375,271,4423.953125,0.7056001424789429,,,,,,
8431,,271,,,3292.6572265625,0.7756503224372864,5040.76123046875,,,
8432,1980.6676025390625,272,4566.9921875,0.7135503888130188,,,,,,
8433,1948.6370849609375,272,4849.388671875,0.8835331797599792,,,,,,
8434,1669.735595703125,272,4297.09130859375,0.8385499715805054,,,,,,
8435,2366.681396484375,272,5006.7783203125,0.8022774457931519,,,,,,
8436,2164.777099609375,272,6138.81787109375,0.692821204662323,,,,,,
8437,1803.9287109375,272,4025.394287109375,0.8798695802688599,,,,,,
8438,1679.672607421875,272,4653.57958984375,0.8871141672134399,,,,,,
8439,2167.949951171875,272,5289.85302734375,0.6604118943214417,,,,,,
8440,1783.1019287109375,272,4277.78759765625,0.9297056794166565,,,,,,
8441,1402.55419921875,272,3084.5263671875,0.8999274373054504,,,,,,
8442,1725.8466796875,272,4331.40625,0.8306307196617126,,,,,,
8443,2718.62939453125,272,7292.8037109375,0.5871322154998779,,,,,,
8444,1689.5538330078125,272,4345.1689453125,0.6795408725738525,,,,,,
8445,1632.3382568359375,272,5205.14013671875,0.7147562503814697,,,,,,
8446,2325.646240234375,272,5969.8818359375,0.7815390825271606,,,,,,
8447,1861.8406982421875,272,4208.40234375,0.8908666372299194,,,,,,
8448,1462.4202880859375,272,3189.572265625,0.918175458908081,,,,,,
8449,1909.0709228515625,272,5149.88623046875,0.8244465589523315,,,,,,
8450,2826.63818359375,272,6514.67041015625,0.795698881149292,,,,,,
8451,2762.6435546875,272,6970.6298828125,0.6138551235198975,,,,,,
8452,1147.626953125,272,2338.14306640625,0.9471373558044434,,,,,,
8453,1216.5855712890625,272,3302.63916015625,0.9220070242881775,,,,,,
8454,2664.331787109375,272,7686.67578125,0.7046101093292236,,,,,,
8455,1953.39404296875,272,4203.2021484375,0.9204708337783813,,,,,,
8456,1386.6295166015625,272,3241.436767578125,0.8817617297172546,,,,,,
8457,1360.80908203125,272,3374.086181640625,0.7035810947418213,,,,,,
8458,1644.0054931640625,272,4227.16650390625,0.8285317420959473,,,,,,
8459,1202.0672607421875,272,3018.587646484375,0.9380546808242798,,,,,,
8460,917.782958984375,272,2571.52978515625,0.9669301509857178,,,,,,
8461,1649.926513671875,272,4816.2431640625,0.7967413663864136,,,,,,
8462,877.4266967773438,272,2221.962158203125,0.9576529860496521,,,,,,
8462,,272,,,3130.339599609375,0.7383305430412292,5574.65185546875,,,
8463,1052.948486328125,273,2615.479248046875,0.7876194715499878,,,,,,
8464,1554.1614990234375,273,4596.1748046875,0.8256362676620483,,,,,,
8465,1615.4664306640625,273,4348.3525390625,0.8548502922058105,,,,,,
8466,1268.7596435546875,273,4327.29248046875,0.6772775650024414,,,,,,
8467,1451.4091796875,273,4103.73876953125,0.9018576145172119,,,,,,
8468,1447.1202392578125,273,3549.07861328125,0.9216207265853882,,,,,,
8469,1917.7982177734375,273,4542.32958984375,0.865851104259491,,,,,,
8470,1461.6903076171875,273,3792.0458984375,0.866715669631958,,,,,,
8471,2315.222900390625,273,5713.77685546875,0.7237390875816345,,,,,,
8472,2692.57958984375,273,6051.79541015625,0.8224107623100281,,,,,,
8473,2020.928955078125,273,5322.93310546875,0.8301714658737183,,,,,,
8474,2361.165771484375,273,6665.55322265625,0.7990002632141113,,,,,,
8475,2030.2264404296875,273,5441.09326171875,0.512195348739624,,,,,,
8476,1435.5552978515625,273,3286.24853515625,0.9008922576904297,,,,,,
8477,1644.191650390625,273,4517.22314453125,0.8916681408882141,,,,,,
8478,1582.291748046875,273,4456.04248046875,0.8588523864746094,,,,,,
8479,1714.5350341796875,273,4826.712890625,0.8327944874763489,,,,,,
8480,1702.597900390625,273,4135.7939453125,0.8943027853965759,,,,,,
8481,1685.271240234375,273,4325.0966796875,0.8887939453125,,,,,,
8482,1080.61865234375,273,2404.980712890625,0.9379527568817139,,,,,,
8483,1373.41259765625,273,3430.80126953125,0.9015137553215027,,,,,,
8484,1880.022705078125,273,5194.3681640625,0.8443403244018555,,,,,,
8485,1807.785400390625,273,4610.6083984375,0.8663339614868164,,,,,,
8486,1557.1229248046875,273,3829.707275390625,0.8782309889793396,,,,,,
8487,2720.2158203125,273,6968.40966796875,0.6311827898025513,,,,,,
8488,2542.289794921875,273,5896.3095703125,0.8419386744499207,,,,,,
8489,2090.2431640625,273,5515.0595703125,0.8516066074371338,,,,,,
8490,2000.6065673828125,273,5887.87353515625,0.5831074714660645,,,,,,
8491,2424.41650390625,273,6273.11865234375,0.7193567752838135,,,,,,
8492,1640.097412109375,273,3759.759765625,0.8234699964523315,,,,,,
8493,501.2334899902344,273,901.55078125,-33.95536804199219,,,,,,
8493,,273,,,2835.25048828125,0.7786992788314819,4950.75537109375,,,
8494,2000.1273193359375,274,4912.9443359375,0.7270677089691162,,,,,,
8495,2004.2073974609375,274,5262.7314453125,0.8023560047149658,,,,,,
8496,1631.0225830078125,274,4434.66455078125,0.8294140696525574,,,,,,
8497,1118.67236328125,274,2515.982421875,0.9472558498382568,,,,,,
8498,1961.4127197265625,274,6844.5341796875,0.745524525642395,,,,,,
8499,1446.45751953125,274,3362.38427734375,0.8969594836235046,,,,,,
8500,1351.2994384765625,274,3458.445556640625,0.8994032144546509,,,,,,
8501,2090.6552734375,274,5802.0546875,0.7809613347053528,,,,,,
8502,1873.721923828125,274,4973.197265625,0.8462349772453308,,,,,,
8503,1685.2581787109375,274,5506.70751953125,0.7457916736602783,,,,,,
8504,1792.5802001953125,274,5025.34228515625,0.7277646064758301,,,,,,
8505,1920.404052734375,274,5183.3046875,0.7096483111381531,,,,,,
8506,1788.072021484375,274,3904.5078125,0.9148178100585938,,,,,,
8507,2502.0078125,274,6229.5927734375,0.7514775395393372,,,,,,
8508,1288.9140625,274,2715.05615234375,0.9111047387123108,,,,,,
8509,1207.9102783203125,274,2944.177734375,0.9319558143615723,,,,,,
8510,1930.5023193359375,274,5292.03515625,0.8613730669021606,,,,,,
8511,2926.8330078125,274,7210.53515625,0.6445997953414917,,,,,,
8512,1432.572021484375,274,3022.061767578125,0.8717617988586426,,,,,,
8513,1327.4827880859375,274,3762.427490234375,0.9084599614143372,,,,,,
8514,2399.19775390625,274,6183.1005859375,0.7501879334449768,,,,,,
8515,1835.3577880859375,274,4538.3125,0.8015779852867126,,,,,,
8516,2093.775146484375,274,5242.876953125,0.8088661432266235,,,,,,
8517,1470.99560546875,274,2933.434326171875,0.9597928524017334,,,,,,
8518,2284.380859375,274,6037.45068359375,0.8170255422592163,,,,,,
8519,1700.955078125,274,5257.67578125,0.842323899269104,,,,,,
8520,1756.3702392578125,274,4092.89306640625,0.9001914858818054,,,,,,
8521,1653.1602783203125,274,4521.064453125,0.8251851797103882,,,,,,
8522,1984.8719482421875,274,5415.69873046875,0.7640397548675537,,,,,,
8523,1578.708740234375,274,3212.575927734375,0.9350067973136902,,,,,,
8524,1266.7020263671875,274,3004.870361328125,0.9502052068710327,,,,,,
8524,,274,,,3836.79931640625,0.757868230342865,5343.09765625,,,
8525,1961.6812744140625,275,4490.220703125,0.8747174739837646,,,,,,
8526,2026.7431640625,275,6040.21337890625,0.8253283500671387,,,,,,
8527,2007.9432373046875,275,4001.455810546875,0.8386624455451965,,,,,,
8528,1905.16455078125,275,4546.38525390625,0.8353546857833862,,,,,,
8529,1511.230712890625,275,3694.052001953125,0.9233919382095337,,,,,,
8530,2599.169921875,275,6438.88525390625,0.7181534767150879,,,,,,
8531,2390.222412109375,275,6011.50244140625,0.6166152954101562,,,,,,
8532,929.923828125,275,2038.8135986328125,0.9732747077941895,,,,,,
8533,1172.9769287109375,275,3246.42138671875,0.9118446111679077,,,,,,
8534,1534.585205078125,275,3805.270263671875,0.8576608896255493,,,,,,
8535,2429.20751953125,275,5693.5654296875,0.7062378525733948,,,,,,
8536,1806.790771484375,275,4604.0126953125,0.8841508626937866,,,,,,
8537,1635.61572265625,275,3766.7333984375,0.9160879254341125,,,,,,
8538,1137.9139404296875,275,2737.329345703125,0.9063192009925842,,,,,,
8539,1993.2589111328125,275,4389.0791015625,0.9096883535385132,,,,,,
8540,1814.4822998046875,275,4840.548828125,0.7919324040412903,,,,,,
8541,2436.215087890625,275,6679.0693359375,0.7204183340072632,,,,,,
8542,1514.517822265625,275,3706.176513671875,0.9349949359893799,,,,,,
8543,1936.4273681640625,275,5265.59716796875,0.726590096950531,,,,,,
8544,2789.096923828125,275,7778.02490234375,0.42671555280685425,,,,,,
8545,1579.050048828125,275,4645.623046875,0.8056554794311523,,,,,,
8546,2084.516845703125,275,5756.74755859375,0.8006201386451721,,,,,,
8547,1811.0185546875,275,4785.31396484375,0.7460936903953552,,,,,,
8548,1432.5040283203125,275,3515.20361328125,0.7977935075759888,,,,,,
8549,1455.1466064453125,275,2959.0771484375,0.9261603355407715,,,,,,
8550,1758.1572265625,275,5024.84326171875,0.6937760710716248,,,,,,
8551,2359.357421875,275,6231.984375,0.8044157028198242,,,,,,
8552,2552.010986328125,275,6198.94189453125,0.8263910412788391,,,,,,
8553,1598.4405517578125,275,3323.928955078125,0.8739252686500549,,,,,,
8554,1426.3135986328125,275,3520.350830078125,0.9299207925796509,,,,,,
8555,2926.023681640625,275,5811.048828125,0.32839125394821167,,,,,,
8555,,275,,,2976.669677734375,0.7837633490562439,4885.892578125,,,
8556,1395.8095703125,276,3516.012939453125,0.9225500226020813,,,,,,
8557,2384.163818359375,276,5426.25634765625,0.24725955724716187,,,,,,
8558,1998.7918701171875,276,5047.037109375,0.7495497465133667,,,,,,
8559,2078.516845703125,276,5499.689453125,0.7531681656837463,,,,,,
8560,1059.8885498046875,276,1935.1947021484375,0.9804649353027344,,,,,,
8561,1890.7332763671875,276,5387.39111328125,0.8480414748191833,,,,,,
8562,2030.9521484375,276,5180.26025390625,0.8802984356880188,,,,,,
8563,2097.206787109375,276,5641.44091796875,0.6994934678077698,,,,,,
8564,2066.0166015625,276,5070.69140625,0.816146731376648,,,,,,
8565,2013.222412109375,276,4188.55859375,0.8492755889892578,,,,,,
8566,2285.34814453125,276,5391.03125,0.7999261021614075,,,,,,
8567,2036.457275390625,276,4936.85888671875,0.7391652464866638,,,,,,
8568,1343.311279296875,276,3926.40478515625,0.7977940440177917,,,,,,
8569,2182.484375,276,5199.93212890625,0.8270524740219116,,,,,,
8570,1931.2122802734375,276,4511.64892578125,0.562108039855957,,,,,,
8571,1987.45068359375,276,5474.0537109375,0.712660014629364,,,,,,
8572,2221.5869140625,276,5396.212890625,0.8321048021316528,,,,,,
8573,2315.686279296875,276,5639.10986328125,0.6956768035888672,,,,,,
8574,1358.611572265625,276,3329.008056640625,0.9066467881202698,,,,,,
8575,2553.0146484375,276,5887.21533203125,0.5420010089874268,,,,,,
8576,1738.291259765625,276,3450.512939453125,0.8739356994628906,,,,,,
8577,861.8790283203125,276,1979.1898193359375,0.9768295884132385,,,,,,
8578,647.8812255859375,276,1542.54736328125,0.9600799083709717,,,,,,
8579,1381.4747314453125,276,3778.64599609375,0.9087082147598267,,,,,,
8580,2158.68603515625,276,6254.578125,0.8374636173248291,,,,,,
8581,1814.7236328125,276,4772.353515625,0.9016003608703613,,,,,,
8582,974.9971923828125,276,2323.958984375,0.9321965575218201,,,,,,
8583,1969.8555908203125,276,5157.55517578125,0.8379855155944824,,,,,,
8584,2418.092529296875,276,7205.939453125,0.7431331872940063,,,,,,
8585,1736.9171142578125,276,5142.38037109375,0.8739543557167053,,,,,,
8586,2564.60986328125,276,4955.4267578125,0.8686137199401855,,,,,,
8586,,276,,,2821.577392578125,0.7801234722137451,4927.28857421875,,,
8587,1872.0096435546875,277,5376.1953125,0.6735438108444214,,,,,,
8588,1777.9195556640625,277,4299.60986328125,0.8808886408805847,,,,,,
8589,1435.3131103515625,277,3266.0146484375,0.9033217430114746,,,,,,
8590,1771.318603515625,277,3919.923828125,0.8490599393844604,,,,,,
8591,2980.6865234375,277,7437.2353515625,0.6653718948364258,,,,,,
8592,2286.80126953125,277,5936.7822265625,0.6949987411499023,,,,,,
8593,2088.38916015625,277,4983.1640625,0.8376058340072632,,,,,,
8594,2250.2021484375,277,5918.6669921875,0.7768837213516235,,,,,,
8595,1689.258056640625,277,4724.6337890625,0.7288194894790649,,,,,,
8596,1793.8306884765625,277,5508.76953125,0.8272753357887268,,,,,,
8597,1857.5614013671875,277,4850.955078125,0.8009117245674133,,,,,,
8598,2085.287353515625,277,5221.2548828125,0.8631775975227356,,,,,,
8599,1675.0040283203125,277,4348.142578125,0.7813249230384827,,,,,,
8600,1471.8775634765625,277,3475.716796875,0.9478894472122192,,,,,,
8601,1875.06884765625,277,4886.63916015625,0.889048159122467,,,,,,
8602,1875.038818359375,277,4857.5068359375,0.8271792531013489,,,,,,
8603,1371.518798828125,277,3386.40234375,0.8706282377243042,,,,,,
8604,2245.750244140625,277,6189.6201171875,0.6758365035057068,,,,,,
8605,1372.7236328125,277,3590.180419921875,0.9039868116378784,,,,,,
8606,2368.3486328125,277,6074.4091796875,0.5708073377609253,,,,,,
8607,1575.03955078125,277,3896.793701171875,0.8413925170898438,,,,,,
8608,1592.5694580078125,277,3610.666748046875,0.877795398235321,,,,,,
8609,1275.6820068359375,277,2973.807373046875,0.9330610632896423,,,,,,
8610,2235.2587890625,277,5509.87353515625,0.7193325757980347,,,,,,
8611,2232.4765625,277,5502.1787109375,0.8778204321861267,,,,,,
8612,1971.4971923828125,277,4542.33154296875,0.8425271511077881,,,,,,
8613,2284.578369140625,277,5913.24609375,0.7572712898254395,,,,,,
8614,1107.252197265625,277,2343.380126953125,0.9527340531349182,,,,,,
8615,1146.188232421875,277,2402.408935546875,0.9606045484542847,,,,,,
8616,1632.2132568359375,277,4501.7880859375,0.8817781209945679,,,,,,
8617,749.0792846679688,277,827.1083374023438,0.9645350575447083,,,,,,
8617,,277,,,2714.69775390625,0.7725768089294434,5071.70361328125,,,
8618,1277.9132080078125,278,3942.57763671875,0.864851713180542,,,,,,
8619,1684.5836181640625,278,4468.85986328125,0.87400221824646,,,,,,
8620,2061.439208984375,278,5663.5,0.7137473821640015,,,,,,
8621,1741.086181640625,278,4696.48828125,0.8651082515716553,,,,,,
8622,1346.542724609375,278,3003.01123046875,0.8229138255119324,,,,,,
8623,1349.6317138671875,278,3720.23974609375,0.8303670883178711,,,,,,
8624,1943.241455078125,278,5613.7529296875,0.8179114460945129,,,,,,
8625,1380.5504150390625,278,3231.736328125,0.9233933687210083,,,,,,
8626,2156.041748046875,278,5294.76904296875,0.8577816486358643,,,,,,
8627,1832.5517578125,278,5080.56689453125,0.7500116229057312,,,,,,
8628,1629.917724609375,278,3589.397216796875,0.9411646723747253,,,,,,
8629,1861.443359375,278,5644.95263671875,0.7992441058158875,,,,,,
8630,2472.986328125,278,6984.8818359375,0.6935155391693115,,,,,,
8631,1457.256591796875,278,3619.94189453125,0.8604207038879395,,,,,,
8632,2295.195556640625,278,5803.6181640625,0.7038067579269409,,,,,,
8633,1378.5833740234375,278,4184.28369140625,0.8271176815032959,,,,,,
8634,1688.3050537109375,278,5148.97705078125,0.6709355115890503,,,,,,
8635,2208.276123046875,278,5921.42578125,0.7858881950378418,,,,,,
8636,2552.40283203125,278,6338.80859375,0.8037927746772766,,,,,,
8637,1099.5535888671875,278,2397.062255859375,0.9706798791885376,,,,,,
8638,2013.1746826171875,278,4940.20458984375,0.844802737236023,,,,,,
8639,1810.943359375,278,3790.86279296875,0.9215772747993469,,,,,,
8640,1632.1470947265625,278,6257.26953125,0.8202936053276062,,,,,,
8641,2032.9227294921875,278,5294.3701171875,0.7652134299278259,,,,,,
8642,1315.171875,278,3496.374755859375,0.8722593188285828,,,,,,
8643,2485.03564453125,278,6152.7919921875,0.6605687141418457,,,,,,
8644,1677.9593505859375,278,3812.010986328125,0.8005226254463196,,,,,,
8645,1555.8052978515625,278,4030.4345703125,0.922857403755188,,,,,,
8646,1568.1513671875,278,4138.91552734375,0.735007643699646,,,,,,
8647,1872.9627685546875,278,4537.01806640625,0.8731285929679871,,,,,,
8648,3184.045166015625,278,5766.9404296875,-5.944530963897705,,,,,,
8648,,278,,,2922.9765625,0.7769557237625122,5002.90576171875,,,
8649,1538.5989990234375,279,4270.3408203125,0.8874935507774353,,,,,,
8650,1811.0914306640625,279,4915.279296875,0.7815091013908386,,,,,,
8651,1975.6702880859375,279,5060.29150390625,0.877493679523468,,,,,,
8652,1894.0462646484375,279,4686.7998046875,0.7806603312492371,,,,,,
8653,2496.77197265625,279,6812.0087890625,0.6517475843429565,,,,,,
8654,2349.062744140625,279,6116.326171875,0.8068547248840332,,,,,,
8655,1999.2674560546875,279,4975.08154296875,0.7355757355690002,,,,,,
8656,1524.8223876953125,279,3741.725341796875,0.8802298307418823,,,,,,
8657,1529.6566162109375,279,4004.95751953125,0.877212643623352,,,,,,
8658,1786.7996826171875,279,3745.9169921875,0.8766656517982483,,,,,,
8659,1318.0277099609375,279,2634.548828125,0.9400129318237305,,,,,,
8660,1564.4964599609375,279,3553.1357421875,0.9196348786354065,,,,,,
8661,1451.1407470703125,279,3503.943115234375,0.9176061749458313,,,,,,
8662,2259.731689453125,279,5410.55224609375,0.7860854268074036,,,,,,
8663,1554.5283203125,279,3362.2890625,0.9345347881317139,,,,,,
8664,1659.110107421875,279,4644.2646484375,0.7782607078552246,,,,,,
8665,1315.12744140625,279,2889.12939453125,0.9510795474052429,,,,,,
8666,1058.9228515625,279,1940.5545654296875,0.9701498746871948,,,,,,
8667,1860.5494384765625,279,4974.0078125,0.7222739458084106,,,,,,
8668,1942.9176025390625,279,5118.998046875,0.7828357815742493,,,,,,
8669,1360.8421630859375,279,3544.35888671875,0.905523419380188,,,,,,
8670,2090.2412109375,279,6872.44677734375,0.7690102458000183,,,,,,
8671,1762.25390625,279,4377.58349609375,0.881260871887207,,,,,,
8672,1998.0609130859375,279,4836.19970703125,0.8141552805900574,,,,,,
8673,2015.2574462890625,279,5448.90283203125,0.798345148563385,,,,,,
8674,1516.1363525390625,279,3716.215087890625,0.754528284072876,,,,,,
8675,2661.013916015625,279,6792.8681640625,0.7458980083465576,,,,,,
8676,2088.978759765625,279,5664.11279296875,0.6993882060050964,,,,,,
8677,1779.1817626953125,279,4962.66845703125,0.2890473008155823,,,,,,
8678,2573.04248046875,279,6525.29248046875,0.8452796936035156,,,,,,
8679,3067.3056640625,279,7440.40478515625,0.832919180393219,,,,,,
8679,,279,,,3095.079833984375,0.7559998631477356,5398.55419921875,,,
8680,2622.467041015625,280,6459.72216796875,0.49995648860931396,,,,,,
8681,2181.9541015625,280,6087.34619140625,0.6993812322616577,,,,,,
8682,1736.673583984375,280,4817.74951171875,0.7924788594245911,,,,,,
8683,2000.492919921875,280,5421.01611328125,0.8302817344665527,,,,,,
8684,1435.560791015625,280,3427.81591796875,0.8997171521186829,,,,,,
8685,1064.54150390625,280,2519.814697265625,0.9652298092842102,,,,,,
8686,1169.0557861328125,280,2638.848876953125,0.9603523015975952,,,,,,
8687,2930.521728515625,280,7541.9287109375,0.7101521492004395,,,,,,
8688,2334.3486328125,280,5768.26806640625,0.717714250087738,,,,,,
8689,2060.0234375,280,5290.93017578125,0.7942802309989929,,,,,,
8690,1077.028564453125,280,1812.9317626953125,0.9318249821662903,,,,,,
8691,1099.004638671875,280,3264.918701171875,0.9299982190132141,,,,,,
8692,2337.199462890625,280,6207.31103515625,0.7301376461982727,,,,,,
8693,1229.3782958984375,280,3123.35107421875,0.8715670704841614,,,,,,
8694,1531.3973388671875,280,4707.53955078125,0.8307418823242188,,,,,,
8695,1728.06494140625,280,4279.4453125,0.9004079103469849,,,,,,
8696,2375.598388671875,280,6271.46875,0.7394014596939087,,,,,,
8697,1294.9786376953125,280,2752.380126953125,0.9493578672409058,,,,,,
8698,1308.6693115234375,280,3083.95947265625,0.851668119430542,,,,,,
8699,1526.5484619140625,280,3967.1240234375,0.8597914576530457,,,,,,
8700,1165.443115234375,280,3521.468505859375,0.9153363108634949,,,,,,
8701,1340.430908203125,280,3488.802001953125,0.9243425130844116,,,,,,
8702,2650.1103515625,280,6626.93359375,0.7356576919555664,,,,,,
8703,1716.2950439453125,280,4391.0322265625,0.8318432569503784,,,,,,
8704,2186.054443359375,280,5314.158203125,0.8285003304481506,,,,,,
8705,3261.933837890625,280,8419.3642578125,0.7109413743019104,,,,,,
8706,2172.458251953125,280,4874.6845703125,0.793287992477417,,,,,,
8707,1435.61474609375,280,3142.6162109375,0.9346415400505066,,,,,,
8708,1640.4957275390625,280,3329.272216796875,0.911208987236023,,,,,,
8709,1517.2095947265625,280,3859.795166015625,0.8959726095199585,,,,,,
8710,4356.21875,280,9480.50390625,-0.6985180377960205,,,,,,
8710,,280,,,2989.072021484375,0.7860532999038696,4839.00634765625,,,
8711,2001.285400390625,281,5056.83154296875,0.8655796051025391,,,,,,
8712,1524.1341552734375,281,3026.084716796875,0.9513412117958069,,,,,,
8713,1865.91796875,281,4672.46923828125,0.8345819115638733,,,,,,
8714,1467.90771484375,281,3754.2783203125,0.8014809489250183,,,,,,
8715,1085.4666748046875,281,2183.156005859375,0.9551424384117126,,,,,,
8716,2390.9072265625,281,6187.751953125,0.6631097793579102,,,,,,
8717,1752.0970458984375,281,5011.69189453125,0.7509705424308777,,,,,,
8718,1440.931640625,281,3215.495849609375,0.8372306823730469,,,,,,
8719,2046.9566650390625,281,6361.29052734375,0.7354363203048706,,,,,,
8720,1422.31591796875,281,3604.119384765625,0.9107342958450317,,,,,,
8721,1919.1070556640625,281,6086.2685546875,0.6656376123428345,,,,,,
8722,1452.16552734375,281,3666.071533203125,0.9104727506637573,,,,,,
8723,2522.41064453125,281,6563.2734375,0.7639331817626953,,,,,,
8724,1660.6998291015625,281,3974.604736328125,0.9412791132926941,,,,,,
8725,1545.040771484375,281,3805.227294921875,0.8717516660690308,,,,,,
8726,1525.5186767578125,281,3924.364990234375,0.8819630742073059,,,,,,
8727,1808.769775390625,281,4244.54541015625,0.812952995300293,,,,,,
8728,2176.66015625,281,4630.08740234375,0.8631187081336975,,,,,,
8729,1931.898193359375,281,4913.013671875,0.7671281099319458,,,,,,
8730,1612.15380859375,281,3580.002197265625,0.9090099930763245,,,,,,
8731,2018.5576171875,281,5830.91748046875,0.7619994878768921,,,,,,
8732,2415.2666015625,281,5225.24267578125,0.750341534614563,,,,,,
8733,1080.7421875,281,1947.2840576171875,0.9630720615386963,,,,,,
8734,2345.65869140625,281,5861.17138671875,0.7743964195251465,,,,,,
8735,944.1231689453125,281,1409.126708984375,0.9543075561523438,,,,,,
8736,1129.1607666015625,281,3115.318359375,0.9315683245658875,,,,,,
8737,2404.58154296875,281,7183.06298828125,0.781362771987915,,,,,,
8738,2324.735595703125,281,5927.318359375,0.7392165660858154,,,,,,
8739,2951.74365234375,281,7036.5146484375,0.7424455285072327,,,,,,
8740,2162.460205078125,281,4787.6484375,0.8310997486114502,,,,,,
8741,1384.0069580078125,281,1912.157958984375,0.9254909157752991,,,,,,
8741,,281,,,3024.457763671875,0.7437841892242432,5478.41015625,,,
8742,2447.930908203125,282,6838.42236328125,0.7983188629150391,,,,,,
8743,2125.26708984375,282,5995.45068359375,0.7238425612449646,,,,,,
8744,2224.25244140625,282,5442.01513671875,0.7167869806289673,,,,,,
8745,2010.26123046875,282,4872.62353515625,0.658730149269104,,,,,,
8746,1412.2730712890625,282,4220.03466796875,0.8022128343582153,,,,,,
8747,1907.2950439453125,282,5414.24267578125,0.7528576850891113,,,,,,
8748,1845.491943359375,282,5039.939453125,0.8301095962524414,,,,,,
8749,1574.71044921875,282,3311.7255859375,0.8875542879104614,,,,,,
8750,2011.3431396484375,282,4985.84423828125,0.8263925313949585,,,,,,
8751,1295.255615234375,282,3517.7294921875,0.872778058052063,,,,,,
8752,1749.5240478515625,282,5386.88525390625,0.814487874507904,,,,,,
8753,1609.18310546875,282,3930.655517578125,0.8308924436569214,,,,,,
8754,1526.475830078125,282,5821.1279296875,0.8157901763916016,,,,,,
8755,2195.23193359375,282,6003.80615234375,0.7165360450744629,,,,,,
8756,1971.123046875,282,6008.02783203125,0.8103163838386536,,,,,,
8757,1646.99072265625,282,3739.431884765625,0.8738657236099243,,,,,,
8758,1619.55517578125,282,3835.50732421875,0.8182553052902222,,,,,,
8759,1512.339111328125,282,3201.00732421875,0.8750744462013245,,,,,,
8760,2574.78515625,282,6532.4033203125,0.7403655648231506,,,,,,
8761,1756.8980712890625,282,4532.779296875,0.8935679197311401,,,,,,
8762,1362.740966796875,282,3638.593994140625,0.9198758602142334,,,,,,
8763,1262.47900390625,282,3174.331787109375,0.934815526008606,,,,,,
8764,1873.6641845703125,282,4865.7841796875,0.8292811512947083,,,,,,
8765,1654.022705078125,282,4321.92333984375,0.9016997814178467,,,,,,
8766,1098.6900634765625,282,2683.40771484375,0.9415919780731201,,,,,,
8767,2157.154052734375,282,5475.98583984375,0.8306513428688049,,,,,,
8768,1173.1763916015625,282,3404.27880859375,0.8684300184249878,,,,,,
8769,1524.8614501953125,282,3710.610107421875,0.7514230012893677,,,,,,
8770,1538.3731689453125,282,4139.85693359375,0.8953595757484436,,,,,,
8771,2802.47509765625,282,7460.23291015625,0.7629675269126892,,,,,,
8772,1753.9561767578125,282,3209.090576171875,0.967583954334259,,,,,,
8772,,282,,,3281.917236328125,0.7274699807167053,5789.236328125,,,
8773,1502.3135986328125,283,4797.50341796875,0.8419326543807983,,,,,,
8774,1612.123779296875,283,5387.1669921875,0.7223451137542725,,,,,,
8775,1664.23486328125,283,4681.0771484375,0.8819575905799866,,,,,,
8776,1911.8538818359375,283,5262.4365234375,0.8713618516921997,,,,,,
8777,1753.8109130859375,283,4196.0615234375,0.8942009806632996,,,,,,
8778,1631.250732421875,283,4614.845703125,0.8638560771942139,,,,,,
8779,1707.0003662109375,283,5176.2158203125,0.8177991509437561,,,,,,
8780,1696.00537109375,283,4811.05224609375,0.8420637845993042,,,,,,
8781,1029.1875,283,2228.287353515625,0.8629330992698669,,,,,,
8782,1716.38134765625,283,4802.10791015625,0.8876699209213257,,,,,,
8783,1670.2579345703125,283,4555.3125,0.8543969392776489,,,,,,
8784,2244.224853515625,283,5436.66015625,0.7583537101745605,,,,,,
8785,2191.53515625,283,5501.5615234375,0.7603850364685059,,,,,,
8786,1660.595947265625,283,3795.27734375,0.8339396715164185,,,,,,
8787,1696.75146484375,283,3719.955078125,0.8818967938423157,,,,,,
8788,1512.089111328125,283,3391.080078125,0.9084821343421936,,,,,,
8789,1331.9620361328125,283,2670.004150390625,0.8696209192276001,,,,,,
8790,2510.62939453125,283,7569.6572265625,0.7099948525428772,,,,,,
8791,1970.3717041015625,283,4581.7607421875,0.8598732948303223,,,,,,
8792,1725.30908203125,283,4568.255859375,0.8665186762809753,,,,,,
8793,1470.6375732421875,283,3689.349853515625,0.9225735068321228,,,,,,
8794,1586.809326171875,283,4077.349609375,0.6389083862304688,,,,,,
8795,1341.21728515625,283,2714.888427734375,0.9528307318687439,,,,,,
8796,2277.468017578125,283,5856.35791015625,0.7611336708068848,,,,,,
